FORWARD_TEXT_FORMAT_1.0
STDEP =  2325.0000
ENDEP =  3749.5000
RLEV  =     0.1250
CURVENAME =  GR, SP, CALI, C13, C24, RT, RI, RXO, AC, CNL, DEN, SH, POR, GR_CMR, CMRP_A, CMEF_17, CMFF_6, CMFF_20, KTIM_20, KSDR_20, SO, DEVI, AZIM
END
#DEPTH            GR         SP       CALI        C13        C24         RT         RI        RXO         AC        CNL        DEN         SH        POR     GR_CMR     CMRP_A    CMEF_17     CMFF_6    CMFF_20    KTIM_20    KSDR_20         SO       DEVI       AZIM
3320.8750      74.838    -46.614      9.064      9.064      8.884      4.447      4.392      4.936     85.237     28.617      2.494     26.792      6.977  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.531    161.295
3321.0000      73.708    -46.557      9.076      9.076      8.818      4.500      4.442      4.473     84.409     26.531      2.491     26.060      7.224  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.532    161.295
3321.1250      72.361    -46.504      9.072      9.072      8.755      4.608      4.543      4.614     83.341     25.825      2.485     24.596      7.717  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.535    161.295
3321.2500      70.587    -46.454      9.048      9.048      8.699      4.787      4.707      5.364     81.984     26.340      2.475     22.249      8.532  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.538    161.295
3321.3750      68.777    -46.410      9.002      9.002      8.658      5.027      4.936      5.042     80.599     25.795      2.479     19.251      8.562  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.538    161.295
3321.5000      66.339    -46.377      8.943      8.943      8.641      5.317      5.202      4.497     79.542     24.790      2.477     15.843      8.990  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.540    161.295
3321.6250      64.175    -46.347      8.891      8.891      8.638      5.609      5.476      4.242     78.846     24.031      2.486     12.635      8.738  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.540    161.295
3321.7500      62.450    -46.315      8.851      8.851      8.641      5.875      5.729      4.764     78.494     23.512      2.486      9.895      8.985  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.542    161.295
3321.8750      61.269    -46.280      8.826      8.826      8.644      6.082      5.930      5.314     78.297     23.339      2.478      7.876      9.650  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.544    161.295
3322.0000      60.644    -46.242      8.814      8.814      8.644      6.205      6.057      5.289     78.018     23.501      2.477      6.721      9.814  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.546    161.295
3322.1250      60.376    -46.197      8.811      8.811      8.639      6.277      6.127      4.712     77.658     23.026      2.482      6.060      9.573  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.546    161.295
3322.2500      59.708    -46.141      8.814      8.814      8.632      6.304      6.161      4.656     77.386     23.119      2.487      5.815      9.294  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.548    161.295
3322.3750      58.564    -46.072      8.820      8.820      8.625      6.322      6.177      5.034     77.401     23.299      2.483      5.653      9.549  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.549    161.295
3322.5000      57.264    -45.992      8.827      8.827      8.620      6.332      6.188      4.710     77.766     23.719      2.477      5.563      9.919  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.550    161.295
3322.6250      56.237    -45.903      8.835      8.835      8.617      6.335      6.200      4.377     78.459     23.987      2.475      5.536     10.042  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.551    161.295
3322.7500      55.911    -45.806      8.842      8.842      8.615      6.353      6.221      4.223     79.366     22.930      2.478      5.375      9.876  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.553    161.295
3322.8750      56.276    -45.700      8.845      8.845      8.613      6.382      6.265      4.695     79.915     22.336      2.480      5.116      9.779  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.557    161.295
3323.0000      57.633    -45.590      8.843      8.843      8.613      6.438      6.336      5.202     79.699     21.402      2.478      4.622      9.944  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.559    161.295
3323.1250      59.663    -45.477      8.836      8.836      8.612      6.505      6.420      5.140     78.982     21.033      2.475      4.039     10.177  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.561    161.295
3323.2500      61.679    -45.359      8.825      8.825      8.612      6.576      6.512      5.039     78.021     21.284      2.470      3.431     10.533  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.563    161.295
3323.3750      63.013    -45.235      8.813      8.813      8.612      6.648      6.606      5.554     77.074     21.951      2.466      2.824     10.829  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.564    161.295
3323.5000      63.628    -45.101      8.804      8.804      8.610      6.708      6.686      5.640     76.403     23.492      2.465      2.326     10.934  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.565    161.295
3323.6250      64.584    -44.951      8.798      8.798      8.609      6.744      6.736      5.422     76.620     23.793      2.468      2.031     10.780  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.567    161.295
3323.7500      65.290    -44.781      8.795      8.795      8.610      6.772      6.780      5.267     77.275     24.127      2.475      1.803     10.379  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.569    161.295
3323.8750      65.990    -44.591      8.796      8.796      8.612      6.797      6.818      5.497     78.041     24.236      2.478      1.601     10.217  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.570    161.295
3324.0000      67.062    -44.383      8.798      8.798      8.617      6.825      6.857      5.371     78.754     24.298      2.471      1.375     10.659  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.571    161.295
3324.1250      68.781    -44.159      8.799      8.799      8.624      6.865      6.913      5.344     79.432     24.984      2.454      1.056     11.712  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.571    161.295
3324.2500      69.516    -43.918      8.798      8.798      8.629      6.931      6.979      6.099     79.908     24.338      2.435      0.536     12.903  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.573    161.295
3324.3750      69.283    -43.665      8.801      8.801      8.628      7.018      7.075      6.632     80.113     23.919      2.431      0.000     13.193  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.574    161.295
3324.5000      68.315    -43.404      8.810      8.810      8.622      7.095      7.157      6.725     80.047     23.577      2.433      0.000     13.072  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.574    161.295
3324.6250      66.926    -43.138      8.824      8.824      8.614      7.157      7.222      6.235     79.728     23.399      2.433      0.000     13.072  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.574    161.295
3324.7500      65.416    -42.869      8.844      8.844      8.606      7.212      7.283      4.938     79.231     23.414      2.421      0.000     13.795  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.575    161.295
3324.8750      63.919    -42.607      8.866      8.866      8.604      7.295      7.365      4.108     78.753     23.257      2.398      0.000     15.181  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.575    161.295
3325.0000      63.129    -42.359      8.883      8.883      8.611      7.504      7.573      3.894     78.224     23.481      2.403      0.000     14.880  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.574    161.295
3325.1250      62.693    -42.120      8.892      8.892      8.620      7.793      7.863      4.237     77.698     23.207      2.414      0.000     14.217  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.576    161.295
3325.2500      62.528    -41.884      8.892      8.892      8.630      8.124      8.193      5.651     77.370     22.761      2.433      0.000     13.072  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.578    161.295
3325.3750      62.592    -41.646      8.886      8.886      8.635      8.432      8.497      7.311     77.340     22.533      2.453      0.000     11.867  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.579    161.295
3325.5000      62.839    -41.401      8.879      8.879      8.635      8.634      8.694      7.637     77.613     22.822      2.461      0.000     11.386  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.577    161.295
3325.6250      62.931    -41.145      8.876      8.876      8.630      8.626      8.677      7.068     78.296     23.585      2.484      0.000     10.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.578    161.295
3325.7500      63.486    -40.875      8.883      8.883      8.626      8.484      8.505      6.252     79.089     25.409      2.486      0.000      9.880  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.579    161.295
3325.8750      64.540    -40.596      8.898      8.898      8.622      8.315      8.305      5.106     79.617     26.869      2.479      0.000     10.301  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.580    161.295
3326.0000      65.358    -40.318      8.920      8.920      8.618      8.191      8.148      5.170     79.800     27.219      2.462      0.000     11.325  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.580    161.295
3326.1250      65.233    -40.049      8.946      8.946      8.614      8.164      8.090      4.690     79.655     26.241      2.440      0.000     12.651  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.580    161.295
3326.2500      64.000    -39.795      8.971      8.971      8.611      8.274      8.186      3.760     79.223     24.409      2.431      0.000     13.193  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.580    161.295
3326.3750      63.081    -39.558      8.981      8.981      8.616      8.634      8.543      3.657     78.640     22.749      2.429      0.000     13.313  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.580    161.295
3326.5000      61.746    -39.339      8.972      8.972      8.627      9.057      8.979      3.841     77.908     21.658      2.423      0.000     13.675  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.579    161.295
3326.6250      60.142    -39.140      8.942      8.942      8.642      9.533      9.468      5.502     77.254     21.125      2.419      0.000     13.916  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.578    161.295
3326.7500      58.981    -38.964      8.899      8.899      8.660      9.961      9.908      4.208     76.834     20.914      2.420      0.000     13.855  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.578    161.295
3326.8750      59.049    -38.812      8.851      8.851      8.678     10.196     10.159      4.712     76.785     20.743      2.421      0.000     13.795  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.578    161.295
3327.0000      59.590    -38.690      8.812      8.812      8.691     10.163     10.156      4.812     77.604     20.961      2.388      0.000     15.783  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.576    161.295
3327.1250      59.606    -38.594      8.789      8.789      8.696      9.810      9.833      4.324     78.746     20.718      2.350      0.000     18.072  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      2.085      0.574    161.295
3327.2500      59.795    -38.525      8.778      8.778      8.693      9.351      9.383      3.758     79.624     20.637      2.331      0.000     19.217  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      5.276      0.573    161.295
3327.3750      59.611    -38.485      8.773      8.773      8.685      8.911      8.923      3.394     80.038     20.536      2.342      0.000     18.554  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.571    161.295
3327.5000      58.940    -38.475      8.771      8.771      8.674      8.568      8.540      3.263     79.899     20.523      2.379      0.000     16.325  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.569    161.295
3327.6250      58.723    -38.497      8.769      8.769      8.663      8.333      8.270      3.194     79.185     21.388      2.420      0.000     13.855  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.568    161.295
3327.7500      58.630    -38.567      8.768      8.768      8.656      8.185      8.103      3.133     78.364     21.692      2.415      0.000     14.157  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.568    161.295
3327.8750      57.431    -38.679      8.772      8.772      8.654      8.201      8.107      3.267     77.779     21.925      2.412      0.000     14.337  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.566    161.295
3328.0000      56.511    -38.826      8.777      8.777      8.657      8.374      8.270      3.976     77.324     21.744      2.413      0.000     14.277  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.564    161.295
3328.1250      56.718    -39.004      8.780      8.780      8.663      8.697      8.582      5.429     76.879     21.400      2.426      0.000     13.494  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.562    161.295
3328.2500      58.119    -39.208      8.780      8.780      8.669      9.143      9.012      7.832     76.418     21.388      2.456      0.000     11.687  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.561    161.295
3328.3750      58.912    -39.432      8.777      8.777      8.670      9.592      9.459      8.856     76.330     21.871      2.482      0.000     10.120  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.558    161.295
3328.5000      59.553    -39.666      8.772      8.772      8.665      9.816      9.681      8.250     76.697     21.140      2.494      0.000      9.398  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.558    161.295
3328.6250      60.921    -39.902      8.765      8.765      8.659      9.786      9.662      6.687     77.179     20.561      2.491      0.000      9.578  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.555    161.295
3328.7500      62.176    -40.136      8.757      8.757      8.655      9.562      9.452      6.344     77.634     20.561      2.488      0.000      9.759  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.552    161.295
3328.8750      62.823    -40.364      8.747      8.747      8.653      9.237      9.138      7.281     77.909     21.317      2.491      0.000      9.578  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.549    161.295
3329.0000      63.095    -40.584      8.737      8.737      8.654      8.914      8.828      7.730     77.831     22.751      2.490      0.000      9.639  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.547    161.295
3329.1250      62.046    -40.793      8.733      8.733      8.654      8.710      8.613      7.289     77.536     23.274      2.492      0.000      9.518  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.545    161.295
3329.2500      61.812    -40.990      8.734      8.734      8.654      8.576      8.476      6.085     77.300     23.084      2.487      0.000      9.819  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.542    161.295
3329.3750      62.526    -41.181      8.736      8.736      8.652      8.483      8.372      6.256     77.217     23.105      2.478      0.000     10.361  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.541    161.295
3329.5000      63.309    -41.369      8.739      8.739      8.650      8.404      8.275      6.507     77.257     22.930      2.467      0.000     11.024  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.539    161.295
3329.6250      63.213    -41.559      8.741      8.741      8.647      8.338      8.189      5.812     77.300     22.031      2.459      0.000     11.506  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.536    161.295
3329.7500      62.404    -41.755      8.743      8.743      8.643      8.382      8.191      5.307     77.104     21.259      2.456      0.000     11.687  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.534    161.295
3329.8750      62.603    -41.969      8.749      8.749      8.641      8.547      8.324      5.684     76.875     20.301      2.463      0.000     11.265  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.533    161.295
3330.0000      62.798    -42.204      8.756      8.756      8.638      8.821      8.561      7.282     76.719     20.083      2.462      0.000     11.325  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.532    161.295
3330.1250      62.704    -42.465      8.762      8.762      8.639      9.168      8.870      7.650     76.766     19.795      2.452      0.000     11.928  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.531    161.295
3330.2500      62.556    -42.750      8.767      8.767      8.651      9.569      9.229      7.857     76.994     19.432      2.439      0.000     12.711  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.529    161.295
3330.3750      62.912    -43.061      8.769      8.769      8.685     10.027      9.627      8.363     77.224     19.819      2.433      0.000     13.072  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.528    161.295
3330.5000      62.797    -43.398      8.769      8.769      8.769     10.453     10.000      8.433     77.042     20.206      2.436      0.000     12.892  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.529    161.295
3330.6250      63.600    -43.749      8.768      8.768      8.891     10.345      9.894      7.252     77.042     20.784      2.469      0.000     10.904  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.526    161.295
3330.7500      65.649    -44.103      8.765      8.765      9.017      9.600      9.223      8.003     77.780     21.435      2.494      0.000      9.398  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.524    161.295
3330.8750      68.574    -44.449      8.761      8.761      9.124      8.365      8.105      8.238     79.443     21.953      2.507      0.000      8.614  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.522    161.295
3331.0000      71.859    -44.779      8.757      8.757      9.205      6.932      6.788      5.736     82.035     22.648      2.510      0.528      8.386  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.519    161.295
3331.1250      75.256    -45.086      8.755      8.755      9.291      5.704      5.636      4.853     85.471     25.140      2.498     11.637      8.105  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.517    161.295
3331.2500      79.545    -45.355      8.757      8.757      9.451      4.975      4.926      4.577     88.289     27.588      2.493     19.887      7.661  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.517    161.295
3331.3750      83.117    -45.589      8.759      8.759      9.647      4.563      4.521      4.662     90.042     30.356      2.485     25.202      7.663  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.515    161.295
3331.5000      85.190    -45.787      8.761      8.761      9.814      4.430      4.390      4.344     90.615     31.927      2.481     27.028      7.738  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.514    161.295
3331.6250      85.199    -45.949      8.761      8.761      9.893      4.508      4.472      4.864     90.096     31.988      2.486     25.950      7.535  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.512    161.295
3331.7500      83.117    -46.080      8.760      8.760      9.844      4.714      4.684      6.037     88.793     31.262      2.500     23.195      6.940  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.511    161.295
3331.8750      81.498    -46.178      8.760      8.760      9.695      4.971      4.943      5.768     87.591     30.213      2.516     19.936      6.271  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.509    161.295
3332.0000      79.478    -46.251      8.762      8.762      9.592      5.136      5.104      5.036     86.916     31.520      2.509     17.943      6.873  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.507    161.295
3332.1250      78.082    -46.309      8.764      8.764      9.608      5.154      5.120      4.981     86.907     32.262      2.502     17.730      7.314  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.506    161.295
3332.2500      77.669    -46.361      8.765      8.765      9.744      5.025      4.989      5.130     87.708     32.822      2.494     19.275      7.656  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.506    161.295
3332.3750      78.822    -46.416      8.764      8.764      9.951      4.792      4.753      4.615     89.236     33.196      2.484     22.185      7.995  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.506    161.295
3332.5000      82.790    -46.480      8.761      8.761     10.125      4.538      4.498      3.635     91.047     31.318      2.479     25.541      7.993  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.505    161.295
3332.6250      85.571    -46.559      8.758      8.758     10.140      4.368      4.310      3.508     92.337     32.379      2.491     27.899      7.057  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.505    161.295
3332.7500      87.821    -46.651      8.760      8.760     10.050      4.292      4.213      3.213     93.146     31.824      2.490     28.984      7.020  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.505    161.295
3332.8750      89.262    -46.752      8.766      8.766      9.903      4.293      4.187      2.922     93.630     31.320      2.500     28.970      6.418  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.506    161.295
3333.0000      89.730    -46.858      8.775      8.775      9.748      4.351      4.217      2.882     93.800     31.035      2.520     28.140      5.289  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.507    161.295
3333.1250      89.171    -46.964      8.786      8.786      9.623      4.441      4.289      3.170     93.588     30.649      2.535     26.875      4.499  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.507    161.295
3333.2500      87.526    -47.068      8.795      8.795      9.552      4.557      4.382      3.544     92.947     32.667      2.553     25.283      3.559  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.508    161.295
3333.3750      87.642    -47.169      8.801      8.801      9.538      4.702      4.513      5.575     91.827     32.143      2.542     23.352      4.396  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.509    161.295
3333.5000      88.809    -47.265      8.805      8.805      9.551      4.879      4.669      5.817     90.263     31.926      2.521     21.080      5.866  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.510    161.295
3333.6250      90.239    -47.356      8.808      8.808      9.576      5.072      4.843      6.158     88.594     30.362      2.502     18.707      7.225  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.510    161.295
3333.7500      91.361    -47.443      8.810      8.810      9.602      5.262      5.019      6.889     87.166     27.670      2.488     16.472      8.271  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.511    161.295
3333.8750      92.003    -47.526      8.813      8.813      9.618      5.427      5.168      6.734     86.223     27.560      2.470     14.609      9.523  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.512    161.295
3334.0000      91.467    -47.600      8.815      8.815      9.626      5.509      5.248      6.557     85.769     27.304      2.476     13.709      9.243  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.466    161.295
3334.1250      89.312    -47.657      8.816      8.816      9.623      5.532      5.268      6.462     85.664     27.931      2.477     13.460      9.205  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.458    161.295
3334.2500      86.459    -47.697      8.815      8.815      9.603      5.499      5.238      6.412     85.718     28.681      2.489     13.818      8.450  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.458    161.295
3334.3750      83.722    -47.723      8.814      8.814      9.551      5.441      5.188      6.875     85.820     29.134      2.503     14.454      7.549  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.460    161.295
3334.5000      81.675    -47.734      8.812      8.812      9.453      5.399      5.150      7.433     85.893     29.329      2.513     14.920      6.905  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.461    161.295
3334.6250      80.295    -47.732      8.811      8.811      9.297      5.384      5.144      7.761     85.854     30.372      2.542     15.088      5.143  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.462    161.295
3334.7500      79.100    -47.714      8.809      8.809      9.123      5.430      5.187      7.541     85.677     29.816      2.546     14.576      4.948  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.462    161.295
3334.8750      78.752    -47.694      8.807      8.807      8.969      5.507      5.256      6.715     85.295     29.787      2.540     13.731      5.386  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.463    161.295
3335.0000      78.983    -47.678      8.805      8.805      8.852      5.594      5.335      6.163     84.814     29.217      2.536     12.794      5.711  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.464    161.295
3335.1250      79.340    -47.663      8.805      8.805      8.781      5.663      5.400      6.381     84.385     27.867      2.538     12.065      5.657  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.465    161.295
3335.2500      79.414    -47.643      8.805      8.805      8.753      5.678      5.422      6.050     84.173     26.768      2.541     11.908      5.490  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.466    161.295
3335.3750      80.362    -47.605      8.803      8.803      8.753      5.619      5.381      5.632     84.212     25.792      2.550     12.529      4.892  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.467    161.295
3335.5000      81.914    -47.544      8.796      8.796      8.756      5.593      5.360      5.245     83.973     26.192      2.534     12.805      5.831  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.468    161.295
3335.6250      82.391    -47.456      8.786      8.786      8.752      5.650      5.413      5.588     83.156     26.839      2.519     12.201      6.789  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.469    161.295
3335.7500      81.453    -47.336      8.774      8.774      8.742      5.820      5.568      6.326     81.798     27.099      2.513     10.447      7.309  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.470    161.295
3335.8750      79.445    -47.186      8.761      8.761      8.729      6.109      5.828      6.921     80.137     26.551      2.515      7.620      7.444  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.471    161.295
